"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"RSM00024661","1938-06-29","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  231",",,r","   71",",,r",,,"  163",",,r"
"RSM00024661","1938-06-30","64.0","130.3","208.0","SEGEN KYUEL, RS","   30",",,r",,,"  206",",,r","  116",",,r",,,"  136",",,r"
"RSM00024661","1938-07-01","64.0","130.3","208.0","SEGEN KYUEL, RS","   14",",,r",,,"  190",",,r","   92",",,r",,,"  150",",,r"
"RSM00024661","1938-07-02","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  225",",,r","   55",",,r",,,"  158",",,r"
"RSM00024661","1938-07-03","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  229",",,r","  135",",,r",,,"  180",",,r"
"RSM00024661","1938-07-04","64.0","130.3","208.0","SEGEN KYUEL, RS","    0","T,,r",,,"  230",",,r","   75",",,r",,,"  158",",,r"
"RSM00024661","1938-07-05","64.0","130.3","208.0","SEGEN KYUEL, RS","   46",",,r",,,"  221",",,r","   87",",,r",,,"  144",",,r"
"RSM00024661","1938-07-06","64.0","130.3","208.0","SEGEN KYUEL, RS","    5",",,r",,,"  248",",,r","   61",",,r",,,"  169",",,r"
"RSM00024661","1938-07-07","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  250",",,r","  117",",,r",,,"  202",",,r"
"RSM00024661","1938-07-08","64.0","130.3","208.0","SEGEN KYUEL, RS","  125",",,r",,,"  234",",,r","  156",",,r",,,"  172",",,r"
"RSM00024661","1938-07-09","64.0","130.3","208.0","SEGEN KYUEL, RS","  231",",,r",,,"  178",",,r","  145",",,r",,,"  163",",,r"
"RSM00024661","1938-07-10","64.0","130.3","208.0","SEGEN KYUEL, RS","  140",",,r",,,"  170",",,r","  140",",,r",,,"  154",",,r"
"RSM00024661","1938-07-11","64.0","130.3","208.0","SEGEN KYUEL, RS","    0","T,,r",,,"  260",",,r","   91",",,r",,,"  189",",,r"
"RSM00024661","1938-07-12","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  294",",,r","  125",",,r",,,"  228",",,r"
"RSM00024661","1938-07-13","64.0","130.3","208.0","SEGEN KYUEL, RS","  138",",,r",,,"  275",",,r","  163",",,r",,,"  211",",,r"
"RSM00024661","1938-07-14","64.0","130.3","208.0","SEGEN KYUEL, RS","   76",",,r",,,"  268",",,r","  187",",,r",,,"  215",",,r"
"RSM00024661","1938-07-15","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  238",",,r","  140",",,r",,,"  197",",,r"
"RSM00024661","1938-07-16","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  215",",,r","   44",",,r",,,"  153",",,r"
"RSM00024661","1938-07-17","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  229",",,r","  110",",,r",,,"  185",",,r"
"RSM00024661","1938-07-18","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  250",",,r","  145",",,r",,,"  195",",,r"
"RSM00024661","1938-07-19","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  192",",,r","  117",",,r",,,"  166",",,r"
"RSM00024661","1938-07-20","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  251",",,r","  135",",,r",,,"  193",",,r"
"RSM00024661","1938-07-21","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  253",",,r","   64",",,r",,,"  197",",,r"
"RSM00024661","1938-07-22","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  257",",,r","   65",",,r",,,"  186",",,r"
"RSM00024661","1938-07-23","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  267",",,r","  100",",,r",,,"  200",",,r"
"RSM00024661","1938-07-24","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  278",",,r","  105",",,r",,,"  209",",,r"
"RSM00024661","1938-07-25","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  289",",,r","  160",",,r",,,"  234",",,r"
"RSM00024661","1938-07-26","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  287",",,r","  160",",,r",,,"  232",",,r"
"RSM00024661","1938-07-27","64.0","130.3","208.0","SEGEN KYUEL, RS","   86",",,r",,,"  243",",,r","  165",",,r",,,"  180",",,r"
"RSM00024661","1938-07-28","64.0","130.3","208.0","SEGEN KYUEL, RS","  116",",,r",,,"  244",",,r","  133",",,r",,,"  185",",,r"
"RSM00024661","1938-07-29","64.0","130.3","208.0","SEGEN KYUEL, RS","  640",",,r",,,"  198",",,r","  165",",,r",,,"  182",",,r"
"RSM00024661","1938-07-30","64.0","130.3","208.0","SEGEN KYUEL, RS","    5",",,r",,,"  236",",,r","  135",",,r",,,"  182",",,r"
"RSM00024661","1938-07-31","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  240",",,r","  159",",,r",,,"  202",",,r"
"RSM00024661","1938-08-01","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  222",",,r","  135",",,r",,,"  160",",,r"
"RSM00024661","1938-08-02","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  209",",,r","   35",",,r",,,"  153",",,r"
"RSM00024661","1938-08-03","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  235",",,r","  110",",,r",,,"  174",",,r"
"RSM00024661","1938-08-04","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  230",",,r","  160",",,r",,,"  194",",,r"
"RSM00024661","1938-08-05","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  244",",,r","  155",",,r",,,"  197",",,r"
"RSM00024661","1938-08-06","64.0","130.3","208.0","SEGEN KYUEL, RS","    1",",,r",,,"  249",",,r","  110",",,r",,,"  171",",,r"
"RSM00024661","1938-08-07","64.0","130.3","208.0","SEGEN KYUEL, RS","    3",",,r",,,"  223",",,r","   85",",,r",,,"  162",",,r"
"RSM00024661","1938-08-08","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  204",",,r","  100",",,r",,,"  161",",,r"
"RSM00024661","1938-08-09","64.0","130.3","208.0","SEGEN KYUEL, RS","    0","T,,r",,,"  189",",,r","   40",",,r",,,"  124",",,r"
"RSM00024661","1938-08-10","64.0","130.3","208.0","SEGEN KYUEL, RS","   80",",,r",,,"  190",",,r","   89",",,r",,,"  139",",,r"
"RSM00024661","1938-08-11","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  179",",,r","   95",",,r",,,"  137",",,r"
"RSM00024661","1938-08-12","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  199",",,r","   15",",,r",,,"  121",",,r"
"RSM00024661","1938-08-13","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  193",",,r","  105",",,r",,,"  151",",,r"
"RSM00024661","1938-08-14","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  200",",,r","    5",",,r",,,"  119",",,r"
"RSM00024661","1938-08-15","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  235",",,r","   30",",,r",,,"  140",",,r"
"RSM00024661","1938-08-16","64.0","130.3","208.0","SEGEN KYUEL, RS","  222",",,r",,,"  203",",,r","   75",",,r",,,"  142",",,r"
"RSM00024661","1938-08-17","64.0","130.3","208.0","SEGEN KYUEL, RS","  271",",,r",,,"  142",",,r","  104",",,r",,,"  119",",,r"
"RSM00024661","1938-08-18","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  193",",,r","   90",",,r",,,"  139",",,r"
"RSM00024661","1938-08-19","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  223",",,r","   25",",,r",,,"  130",",,r"
"RSM00024661","1938-08-20","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  228",",,r","   40",",,r",,,"  145",",,r"
"RSM00024661","1938-08-21","64.0","130.3","208.0","SEGEN KYUEL, RS","   38",",,r",,,"  208",",,r","   55",",,r",,,"  130",",,r"
"RSM00024661","1938-08-22","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  172",",,r","   30",",,r",,,"  110",",,r"
"RSM00024661","1938-08-23","64.0","130.3","208.0","SEGEN KYUEL, RS","  302",",,r",,,"  124",",,r","   75",",,r",,,"   91",",,r"
"RSM00024661","1938-08-24","64.0","130.3","208.0","SEGEN KYUEL, RS","   10",",,r",,,"  125",",,r","   47",",,r",,,"   92",",,r"
"RSM00024661","1938-08-25","64.0","130.3","208.0","SEGEN KYUEL, RS","    4",",,r",,,"  174",",,r","   65",",,r",,,"  114",",,r"
"RSM00024661","1938-08-26","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  210",",,r","   65",",,r",,,"  128",",,r"
"RSM00024661","1938-08-27","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  241",",,r","   55",",,r",,,"  151",",,r"
"RSM00024661","1938-08-28","64.0","130.3","208.0","SEGEN KYUEL, RS","   25",",,r",,,"  180",",,r","   97",",,r",,,"  134",",,r"
"RSM00024661","1938-08-29","64.0","130.3","208.0","SEGEN KYUEL, RS","  100",",,r",,,"  148",",,r","  117",",,r",,,"  131",",,r"
"RSM00024661","1938-08-30","64.0","130.3","208.0","SEGEN KYUEL, RS","   26",",,r",,,"  200",",,r","  122",",,r",,,"  150",",,r"
"RSM00024661","1938-08-31","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  234",",,r","   71",",,r",,,"  153",",,r"
"RSM00024661","1938-09-01","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  219",",,r","   45",",,r",,,"  160",",,r"
"RSM00024661","1938-09-02","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  235",",,r","  125",",,r",,,"  174",",,r"
"RSM00024661","1938-09-03","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  203",",,r","   77",",,r",,,"  141",",,r"
"RSM00024661","1938-09-04","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  223",",,r","   46",",,r",,,"  131",",,r"
"RSM00024661","1938-09-05","64.0","130.3","208.0","SEGEN KYUEL, RS","   12",",,r",,,"  160",",,r","   74",",,r",,,"  117",",,r"
"RSM00024661","1938-09-06","64.0","130.3","208.0","SEGEN KYUEL, RS","   55",",,r",,,"  149",",,r","  107",",,r",,,"  119",",,r"
"RSM00024661","1938-09-07","64.0","130.3","208.0","SEGEN KYUEL, RS","  184",",,r",,,"  158",",,r","   96",",,r",,,"  118",",,r"
"RSM00024661","1938-09-08","64.0","130.3","208.0","SEGEN KYUEL, RS","   36",",,r",,,"  183",",,r","   63",",,r",,,"  120",",,r"
"RSM00024661","1938-09-09","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  179",",,r","   50",",,r",,,"  132",",,r"
"RSM00024661","1938-09-10","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  184",",,r","  103",",,r",,,"  133",",,r"
"RSM00024661","1938-09-11","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  185",",,r","   90",",,r",,,"  127",",,r"
"RSM00024661","1938-09-12","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  170",",,r","   14",",,r",,,"   86",",,r"
"RSM00024661","1938-09-13","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  172",",,r","    4",",,r",,,"   83",",,r"
"RSM00024661","1938-09-14","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  168",",,r","  -10",",,r",,,"   72",",,r"
"RSM00024661","1938-09-15","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  164",",,r","   15",",,r",,,"   84",",,r"
"RSM00024661","1938-09-16","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  156",",,r","   29",",,r",,,"   85",",,r"
"RSM00024661","1938-09-17","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  164",",,r","   57",",,r",,,"  103",",,r"
"RSM00024661","1938-09-18","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  137",",,r","   27",",,r",,,"   79",",,r"
"RSM00024661","1938-09-19","64.0","130.3","208.0","SEGEN KYUEL, RS","    0","T,,r",,,"  116",",,r","   70",",,r",,,"   90",",,r"
"RSM00024661","1938-09-20","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  103",",,r","   60",",,r",,,"   73",",,r"
"RSM00024661","1938-09-21","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  147",",,r","   15",",,r",,,"   95",",,r"
"RSM00024661","1938-09-22","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  110",",,r","  -50",",,r",,,"   24",",,r"
"RSM00024661","1938-09-23","64.0","130.3","208.0","SEGEN KYUEL, RS","    0","T,,r",,,"  103",",,r","   -3",",,r",,,"   58",",,r"
"RSM00024661","1938-09-24","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"   87",",,r","  -21",",,r",,,"   30",",,r"
"RSM00024661","1938-09-25","64.0","130.3","208.0","SEGEN KYUEL, RS","   10",",,r",,,"   80",",,r","   -5",",,r",,,"   42",",,r"
"RSM00024661","1938-09-26","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"   35",",,r","  -35",",,r",,,"    5",",,r"
"RSM00024661","1938-09-27","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"   46",",,r","  -19",",,r",,,"   12",",,r"
"RSM00024661","1938-09-28","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"   45",",,r","  -34",",,r",,,"   -9",",,r"
"RSM00024661","1938-09-29","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"   17",",,r"," -121",",,r",,,"  -46",",,r"
"RSM00024661","1938-09-30","64.0","130.3","208.0","SEGEN KYUEL, RS","   20",",,r",,,"  -15",",,r","  -50",",,r",,,"  -36",",,r"
"RSM00024661","1938-10-01","64.0","130.3","208.0","SEGEN KYUEL, RS","    2",",,r",,,"    4",",,r","  -44",",,r",,,"  -22",",,r"
"RSM00024661","1938-10-02","64.0","130.3","208.0","SEGEN KYUEL, RS","  135",",,r",,,"    5",",,r","  -19",",,r",,,"   -7",",,r"
"RSM00024661","1938-10-03","64.0","130.3","208.0","SEGEN KYUEL, RS","  105",",,r",,,"   23",",,r","  -56",",,r",,,"  -13",",,r"
"RSM00024661","1938-10-04","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  -16",",,r"," -101",",,r",,,"  -61",",,r"
"RSM00024661","1938-10-05","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"   12",",,r"," -111",",,r",,,"  -48",",,r"
"RSM00024661","1938-10-06","64.0","130.3","208.0","SEGEN KYUEL, RS","    8",",,r",,,"   43",",,r","  -24",",,r",,,"   -3",",,r"
"RSM00024661","1938-10-07","64.0","130.3","208.0","SEGEN KYUEL, RS","  102",",,r",,,"   10",",,r","  -64",",,r",,,"  -14",",,r"
"RSM00024661","1938-10-08","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  -10",",,r"," -186",",,r",,," -100",",,r"
"RSM00024661","1938-10-09","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  -71",",,r"," -211",",,r",,," -126",",,r"
"RSM00024661","1938-10-10","64.0","130.3","208.0","SEGEN KYUEL, RS","   20",",,r",,,"  -66",",,r"," -163",",,r",,," -105",",,r"
"RSM00024661","1938-10-11","64.0","130.3","208.0","SEGEN KYUEL, RS","   30",",,r",,,"  -41",",,r"," -103",",,r",,,"  -81",",,r"
"RSM00024661","1938-10-12","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  -51",",,r"," -186",",,r",,," -118",",,r"
"RSM00024661","1938-10-13","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  -56",",,r"," -192",",,r",,," -108",",,r"
"RSM00024661","1938-10-14","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  -41",",,r"," -110",",,r",,,"  -65",",,r"
"RSM00024661","1938-10-15","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  -50",",,r"," -176",",,r",,," -125",",,r"
"RSM00024661","1938-10-16","64.0","130.3","208.0","SEGEN KYUEL, RS","    4",",,r",,," -103",",,r"," -223",",,r",,," -148",",,r"
"RSM00024661","1938-10-17","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  -89",",,r"," -176",",,r",,," -134",",,r"
"RSM00024661","1938-10-18","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -121",",,r"," -260",",,r",,," -192",",,r"
"RSM00024661","1938-10-19","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -109",",,r"," -226",",,r",,," -171",",,r"
"RSM00024661","1938-10-20","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  -86",",,r"," -231",",,r",,," -162",",,r"
"RSM00024661","1938-10-21","64.0","130.3","208.0","SEGEN KYUEL, RS","   13",",,r",,," -109",",,r"," -154",",,r",,," -129",",,r"
"RSM00024661","1938-10-22","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -134",",,r"," -261",",,r",,," -205",",,r"
"RSM00024661","1938-10-23","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -116",",,r"," -283",",,r",,," -203",",,r"
"RSM00024661","1938-10-24","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -136",",,r"," -242",",,r",,," -179",",,r"
"RSM00024661","1938-10-25","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -106",",,r"," -166",",,r",,," -138",",,r"
"RSM00024661","1938-10-26","64.0","130.3","208.0","SEGEN KYUEL, RS","    7",",,r",,," -121",",,r"," -167",",,r",,," -144",",,r"
"RSM00024661","1938-10-27","64.0","130.3","208.0","SEGEN KYUEL, RS","    1",",,r",,," -126",",,r"," -221",",,r",,," -160",",,r"
"RSM00024661","1938-10-28","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  -91",",,r"," -151",",,r",,," -118",",,r"
"RSM00024661","1938-10-29","64.0","130.3","208.0","SEGEN KYUEL, RS","    9",",,r",,,"  -96",",,r"," -119",",,r",,," -107",",,r"
"RSM00024661","1938-10-30","64.0","130.3","208.0","SEGEN KYUEL, RS","   12",",,r",,," -116",",,r"," -208",",,r",,," -164",",,r"
"RSM00024661","1938-10-31","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -107",",,r"," -278",",,r",,," -198",",,r"
"RSM00024661","1938-11-01","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -120",",,r"," -221",",,r",,," -152",",,r"
"RSM00024661","1938-11-02","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -203",",,r"," -249",",,r",,," -231",",,r"
"RSM00024661","1938-11-03","64.0","130.3","208.0","SEGEN KYUEL, RS","    1",",,r",,," -216",",,r"," -271",",,r",,," -247",",,r"
"RSM00024661","1938-11-04","64.0","130.3","208.0","SEGEN KYUEL, RS","    2",",,r",,," -223",",,r"," -283",",,r",,," -244",",,r"
"RSM00024661","1938-11-05","64.0","130.3","208.0","SEGEN KYUEL, RS","    2",",,r",,," -235",",,r"," -305",",,r",,," -262",",,r"
"RSM00024661","1938-11-06","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -201",",,r"," -324",",,r",,," -257",",,r"
"RSM00024661","1938-11-07","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -135",",,r"," -225",",,r",,," -168",",,r"
"RSM00024661","1938-11-08","64.0","130.3","208.0","SEGEN KYUEL, RS","   17",",,r",,,"  -99",",,r"," -154",",,r",,," -117",",,r"
"RSM00024661","1938-11-09","64.0","130.3","208.0","SEGEN KYUEL, RS","  119",",,r",,,"  -54",",,r"," -102",",,r",,,"  -76",",,r"
"RSM00024661","1938-11-10","64.0","130.3","208.0","SEGEN KYUEL, RS","   11",",,r",,,"  -74",",,r"," -246",",,r",,," -180",",,r"
"RSM00024661","1938-11-11","64.0","130.3","208.0","SEGEN KYUEL, RS","    2",",,r",,," -199",",,r"," -284",",,r",,," -231",",,r"
"RSM00024661","1938-11-12","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -194",",,r"," -278",",,r",,," -224",",,r"
"RSM00024661","1938-11-13","64.0","130.3","208.0","SEGEN KYUEL, RS","    0","T,,r",,," -226",",,r"," -342",",,r",,," -275",",,r"
"RSM00024661","1938-11-14","64.0","130.3","208.0","SEGEN KYUEL, RS","    9",",,r",,," -176",",,r"," -242",",,r",,," -198",",,r"
"RSM00024661","1938-11-15","64.0","130.3","208.0","SEGEN KYUEL, RS","    3",",,r",,," -168",",,r"," -279",",,r",,," -206",",,r"
"RSM00024661","1938-11-16","64.0","130.3","208.0","SEGEN KYUEL, RS","   20",",,r",,," -184",",,r"," -347",",,r",,," -238",",,r"
"RSM00024661","1938-11-17","64.0","130.3","208.0","SEGEN KYUEL, RS","    1",",,r",,," -205",",,r"," -355",",,r",,," -283",",,r"
"RSM00024661","1938-11-18","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -251",",,r"," -372",",,r",,," -310",",,r"
"RSM00024661","1938-11-19","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -286",",,r"," -376",",,r",,," -305",",,r"
"RSM00024661","1938-11-20","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -281",",,r"," -362",",,r",,," -320",",,r"
"RSM00024661","1938-11-21","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -141",",,r"," -372",",,r",,," -288",",,r"
"RSM00024661","1938-11-22","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,,"  -73",",,r"," -256",",,r",,," -157",",,r"
"RSM00024661","1938-11-23","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -252",",,r"," -323",",,r",,," -277",",,r"
"RSM00024661","1938-11-24","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -105",",,r"," -337",",,r",,," -210",",,r"
"RSM00024661","1938-11-25","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -111",",,r"," -141",",,r",,," -126",",,r"
"RSM00024661","1938-11-26","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -121",",,r"," -332",",,r",,," -208",",,r"
"RSM00024661","1938-11-27","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -331",",,r"," -376",",,r",,," -345",",,r"
"RSM00024661","1938-11-28","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -336",",,r"," -406",",,r",,," -377",",,r"
"RSM00024661","1938-11-29","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -378",",,r"," -432",",,r",,," -408",",,r"
"RSM00024661","1938-11-30","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -365",",,r"," -425",",,r",,," -398",",,r"
"RSM00024661","1938-12-01","64.0","130.3","208.0","SEGEN KYUEL, RS","    2",",,r",,," -391",",,r"," -444",",,r",,," -418",",,r"
"RSM00024661","1938-12-02","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -351",",,r"," -440",",,r",,," -386",",,r"
"RSM00024661","1938-12-03","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -379",",,r"," -443",",,r",,," -413",",,r"
"RSM00024661","1938-12-04","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -420",",,r"," -467",",,r",,," -442",",,r"
"RSM00024661","1938-12-05","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -420",",,r"," -465",",,r",,," -436",",,r"
"RSM00024661","1938-12-06","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -247",",,r"," -465",",,r",,," -360",",,r"
"RSM00024661","1938-12-07","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -201",",,r"," -283",",,r",,," -222",",,r"
"RSM00024661","1938-12-08","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -227",",,r"," -425",",,r",,," -409",",,r"
"RSM00024661","1938-12-09","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -383",",,r"," -440",",,r",,," -420",",,r"
"RSM00024661","1938-12-10","64.0","130.3","208.0","SEGEN KYUEL, RS","    0","T,,r",,," -381",",,r"," -430",",,r",,," -399",",,r"
"RSM00024661","1938-12-11","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -222",",,r"," -461",",,r",,," -372",",,r"
"RSM00024661","1938-12-12","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -411",",,r"," -452",",,r",,," -432",",,r"
"RSM00024661","1938-12-13","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -427",",,r"," -460",",,r",,," -440",",,r"
"RSM00024661","1938-12-14","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -415",",,r"," -471",",,r",,," -438",",,r"
"RSM00024661","1938-12-15","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -415",",,r"," -465",",,r",,," -444",",,r"
"RSM00024661","1938-12-16","64.0","130.3","208.0","SEGEN KYUEL, RS","    0",",,r",,," -422",",,r"," -462",",,r",,," -436",",,r"
