"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"RSM00022907","1881-08-30","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"  140",",,r"
"RSM00022907","1881-08-31","60.08","26.97","6.0","GOGLAND, RS","   72",",,r",,,,,"  143",",,r"
"RSM00022907","1881-09-01","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"  129",",,r"
"RSM00022907","1881-09-02","60.08","26.97","6.0","GOGLAND, RS","    5",",,r",,,,,"  131",",,r"
"RSM00022907","1881-09-03","60.08","26.97","6.0","GOGLAND, RS","    5",",,r",,,,,"  131",",,r"
"RSM00022907","1881-09-04","60.08","26.97","6.0","GOGLAND, RS","   25",",,r",,,,,"  146",",,r"
"RSM00022907","1881-09-05","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"  150",",,r"
"RSM00022907","1881-09-06","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"  136",",,r"
"RSM00022907","1881-09-07","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"  162",",,r"
"RSM00022907","1881-09-08","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"  160",",,r"
"RSM00022907","1881-09-09","60.08","26.97","6.0","GOGLAND, RS","   44",",,r",,,,,"  158",",,r"
"RSM00022907","1881-09-10","60.08","26.97","6.0","GOGLAND, RS","   10",",,r",,,,,"  166",",,r"
"RSM00022907","1881-09-11","60.08","26.97","6.0","GOGLAND, RS","   84",",,r",,,,,"  153",",,r"
"RSM00022907","1881-09-12","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"  148",",,r"
"RSM00022907","1881-09-13","60.08","26.97","6.0","GOGLAND, RS","   22",",,r",,,,,"  156",",,r"
"RSM00022907","1881-09-14","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"  149",",,r"
"RSM00022907","1881-09-15","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"  150",",,r"
"RSM00022907","1881-09-16","60.08","26.97","6.0","GOGLAND, RS","   25",",,r",,,,,"  144",",,r"
"RSM00022907","1881-09-17","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"  121",",,r"
"RSM00022907","1881-09-18","60.08","26.97","6.0","GOGLAND, RS","    1",",,r",,,,,"   81",",,r"
"RSM00022907","1881-09-19","60.08","26.97","6.0","GOGLAND, RS","   46",",,r",,,,,"  103",",,r"
"RSM00022907","1881-09-20","60.08","26.97","6.0","GOGLAND, RS","    2",",,r",,,,,"   79",",,r"
"RSM00022907","1881-09-21","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   57",",,r"
"RSM00022907","1881-09-22","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   61",",,r"
"RSM00022907","1881-09-23","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r",,,,,"   77",",,r"
"RSM00022907","1881-09-24","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"  108",",,r"
"RSM00022907","1881-09-25","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"  102",",,r"
"RSM00022907","1881-09-26","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   99",",,r"
"RSM00022907","1881-09-27","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"  112",",,r"
"RSM00022907","1881-09-28","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"  107",",,r"
"RSM00022907","1881-09-29","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"  113",",,r"
"RSM00022907","1881-09-30","60.08","26.97","6.0","GOGLAND, RS","    2",",,r",,,,,"  115",",,r"
"RSM00022907","1881-10-01","60.08","26.97","6.0","GOGLAND, RS","   16",",,r",,,,,"  108",",,r"
"RSM00022907","1881-10-02","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   61",",,r"
"RSM00022907","1881-10-03","60.08","26.97","6.0","GOGLAND, RS","    1",",,r",,,,,"   58",",,r"
"RSM00022907","1881-10-04","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   62",",,r"
"RSM00022907","1881-10-05","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   72",",,r"
"RSM00022907","1881-10-06","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   69",",,r"
"RSM00022907","1881-10-07","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   74",",,r"
"RSM00022907","1881-10-08","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"  106",",,r"
"RSM00022907","1881-10-09","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"  112",",,r"
"RSM00022907","1881-10-10","60.08","26.97","6.0","GOGLAND, RS","    1",",,r",,,,,"   98",",,r"
"RSM00022907","1881-10-11","60.08","26.97","6.0","GOGLAND, RS","   20",",,r",,,,,"  100",",,r"
"RSM00022907","1881-10-12","60.08","26.97","6.0","GOGLAND, RS","   21",",,r",,,,,"  104",",,r"
"RSM00022907","1881-10-13","60.08","26.97","6.0","GOGLAND, RS","    1",",,r",,,,,"   91",",,r"
"RSM00022907","1881-10-14","60.08","26.97","6.0","GOGLAND, RS","   95",",,r",,,,,"   69",",,r"
"RSM00022907","1881-10-15","60.08","26.97","6.0","GOGLAND, RS","   32",",,r",,,,,"   73",",,r"
"RSM00022907","1881-10-16","60.08","26.97","6.0","GOGLAND, RS","   12",",,r",,,,,"   77",",,r"
"RSM00022907","1881-10-17","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   71",",,r"
"RSM00022907","1881-10-18","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   75",",,r"
"RSM00022907","1881-10-19","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   64",",,r"
"RSM00022907","1881-10-20","60.08","26.97","6.0","GOGLAND, RS","    2",",,r",,,,,"   50",",,r"
"RSM00022907","1881-10-21","60.08","26.97","6.0","GOGLAND, RS","    8",",,r",,,,,"   39",",,r"
"RSM00022907","1881-10-22","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   35",",,r"
"RSM00022907","1881-10-23","60.08","26.97","6.0","GOGLAND, RS","   30",",,r",,,,,"   24",",,r"
"RSM00022907","1881-10-24","60.08","26.97","6.0","GOGLAND, RS","    5",",,r",,,,,"   33",",,r"
"RSM00022907","1881-10-25","60.08","26.97","6.0","GOGLAND, RS","    8",",,r",,,,,"   21",",,r"
"RSM00022907","1881-10-26","60.08","26.97","6.0","GOGLAND, RS","    2",",,r",,,,,"  -22",",,r"
"RSM00022907","1881-10-27","60.08","26.97","6.0","GOGLAND, RS","   16",",,r",,,,,"  -37",",,r"
"RSM00022907","1881-10-28","60.08","26.97","6.0","GOGLAND, RS","   45",",,r",,,,,"  -30",",,r"
"RSM00022907","1881-10-29","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"  -29",",,r"
"RSM00022907","1881-10-30","60.08","26.97","6.0","GOGLAND, RS","    8",",,r",,,,,"  -18",",,r"
"RSM00022907","1881-10-31","60.08","26.97","6.0","GOGLAND, RS","    8",",,r",,,,,"   -5",",,r"
"RSM00022907","1881-11-01","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"    4",",,r"
"RSM00022907","1881-11-02","60.08","26.97","6.0","GOGLAND, RS","   10",",,r",,,,,"    3",",,r"
"RSM00022907","1881-11-03","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   20",",,r"
"RSM00022907","1881-11-04","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   20",",,r"
"RSM00022907","1881-11-05","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   26",",,r"
"RSM00022907","1881-11-06","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   13",",,r"
"RSM00022907","1881-11-07","60.08","26.97","6.0","GOGLAND, RS","    1",",,r",,,,,"   13",",,r"
"RSM00022907","1881-11-08","60.08","26.97","6.0","GOGLAND, RS","    3",",,r",,,,,"   37",",,r"
"RSM00022907","1881-11-09","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   48",",,r"
"RSM00022907","1881-11-10","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   46",",,r"
"RSM00022907","1881-11-11","60.08","26.97","6.0","GOGLAND, RS","    5",",,r",,,,,"   47",",,r"
"RSM00022907","1881-11-12","60.08","26.97","6.0","GOGLAND, RS","   15",",,r",,,,,"    5",",,r"
"RSM00022907","1881-11-13","60.08","26.97","6.0","GOGLAND, RS","   64",",,r",,,,,"   28",",,r"
"RSM00022907","1881-11-14","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   23",",,r"
"RSM00022907","1881-11-15","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   39",",,r"
"RSM00022907","1881-11-16","60.08","26.97","6.0","GOGLAND, RS","   75",",,r",,,,,"   32",",,r"
"RSM00022907","1881-11-17","60.08","26.97","6.0","GOGLAND, RS","  136",",,r",,,,,"   64",",,r"
"RSM00022907","1881-11-18","60.08","26.97","6.0","GOGLAND, RS","    1",",,r",,,,,"   -6",",,r"
"RSM00022907","1881-11-19","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"  -36",",,r"
"RSM00022907","1881-11-20","60.08","26.97","6.0","GOGLAND, RS","   14",",,r",,,,,"   19",",,r"
"RSM00022907","1881-11-21","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   48",",,r"
"RSM00022907","1881-11-22","60.08","26.97","6.0","GOGLAND, RS","   29",",,r",,,,,"   46",",,r"
"RSM00022907","1881-11-23","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   54",",,r"
"RSM00022907","1881-11-24","60.08","26.97","6.0","GOGLAND, RS","   35",",,r",,,,,"   31",",,r"
"RSM00022907","1881-11-25","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   49",",,r"
"RSM00022907","1881-11-26","60.08","26.97","6.0","GOGLAND, RS","   28",",,r",,,,,"   28",",,r"
"RSM00022907","1881-11-27","60.08","26.97","6.0","GOGLAND, RS","   30",",,r",,,,,"   39",",,r"
"RSM00022907","1881-11-28","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   62",",,r"
"RSM00022907","1881-11-29","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   55",",,r"
"RSM00022907","1881-11-30","60.08","26.97","6.0","GOGLAND, RS","    5",",,r",,,,,"   42",",,r"
"RSM00022907","1881-12-01","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"    6",",,r"
"RSM00022907","1881-12-02","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   -6",",,r"
"RSM00022907","1881-12-03","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"    0",",,r"
"RSM00022907","1881-12-04","60.08","26.97","6.0","GOGLAND, RS","   10",",,r",,,,,"    9",",,r"
"RSM00022907","1881-12-05","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   30",",,r"
"RSM00022907","1881-12-06","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   11",",,r"
"RSM00022907","1881-12-07","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   10",",,r"
"RSM00022907","1881-12-08","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"  -32",",,r"
"RSM00022907","1881-12-09","60.08","26.97","6.0","GOGLAND, RS","    5",",,r",,,,,"  -21",",,r"
"RSM00022907","1881-12-10","60.08","26.97","6.0","GOGLAND, RS","    2",",,r",,,,,"   -6",",,r"
"RSM00022907","1881-12-11","60.08","26.97","6.0","GOGLAND, RS","    2",",,r",,,,,"   -2",",,r"
"RSM00022907","1881-12-12","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   -4",",,r"
"RSM00022907","1881-12-13","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"  -31",",,r"
"RSM00022907","1881-12-14","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"  -43",",,r"
"RSM00022907","1881-12-15","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"  -32",",,r"
"RSM00022907","1881-12-16","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"  -44",",,r"
"RSM00022907","1881-12-17","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"  -65",",,r"
"RSM00022907","1881-12-18","60.08","26.97","6.0","GOGLAND, RS","   26",",,r",,,,,"  -64",",,r"
"RSM00022907","1881-12-19","60.08","26.97","6.0","GOGLAND, RS","   34",",,r",,,,,"   22",",,r"
"RSM00022907","1881-12-20","60.08","26.97","6.0","GOGLAND, RS","    6",",,r",,,,,"   17",",,r"
"RSM00022907","1881-12-21","60.08","26.97","6.0","GOGLAND, RS","    1",",,r",,,,,"   -5",",,r"
"RSM00022907","1881-12-22","60.08","26.97","6.0","GOGLAND, RS","    3",",,r",,,,,"  -27",",,r"
"RSM00022907","1881-12-23","60.08","26.97","6.0","GOGLAND, RS","    3",",,r",,,,,"  -23",",,r"
"RSM00022907","1881-12-24","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"  -32",",,r"
"RSM00022907","1881-12-25","60.08","26.97","6.0","GOGLAND, RS","    8",",,r",,,,,"  -47",",,r"
"RSM00022907","1881-12-26","60.08","26.97","6.0","GOGLAND, RS","    5",",,r",,,,,"    8",",,r"
"RSM00022907","1881-12-27","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   40",",,r"
"RSM00022907","1881-12-28","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   13",",,r"
"RSM00022907","1881-12-29","60.08","26.97","6.0","GOGLAND, RS","    2",",,r",,,,,"  -16",",,r"
"RSM00022907","1881-12-30","60.08","26.97","6.0","GOGLAND, RS","    8",",,r",,,,,"  -27",",,r"
"RSM00022907","1881-12-31","60.08","26.97","6.0","GOGLAND, RS","   12",",,r",,,,,"   12",",,r"
"RSM00022907","1882-01-01","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"  -19",",,r"
"RSM00022907","1882-01-02","60.08","26.97","6.0","GOGLAND, RS","   25",",,r",,,,,"  -17",",,r"
"RSM00022907","1882-01-03","60.08","26.97","6.0","GOGLAND, RS","   57",",,r",,,,,"   21",",,r"
"RSM00022907","1882-01-04","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   29",",,r"
"RSM00022907","1882-01-05","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   16",",,r"
"RSM00022907","1882-01-06","60.08","26.97","6.0","GOGLAND, RS","   45",",,r",,,,,"   13",",,r"
"RSM00022907","1882-01-07","60.08","26.97","6.0","GOGLAND, RS","   47",",,r",,,,,"   32",",,r"
"RSM00022907","1882-01-08","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r",,,,,"    2",",,r"
"RSM00022907","1882-01-09","60.08","26.97","6.0","GOGLAND, RS","   20",",,r",,,,,"  -25",",,r"
"RSM00022907","1882-01-10","60.08","26.97","6.0","GOGLAND, RS","   20",",,r",,,,,"   13",",,r"
"RSM00022907","1882-01-11","60.08","26.97","6.0","GOGLAND, RS","   89",",,r",,,,,"   13",",,r"
"RSM00022907","1882-01-12","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"  -34",",,r"
"RSM00022907","1882-01-13","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"  -45",",,r"
"RSM00022907","1882-01-14","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"    8",",,r"
"RSM00022907","1882-01-15","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r",,,,,"   13",",,r"
"RSM00022907","1882-01-16","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"    5",",,r"
"RSM00022907","1882-01-17","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"    5",",,r"
"RSM00022907","1882-01-18","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   26",",,r"
"RSM00022907","1882-01-19","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   21",",,r"
"RSM00022907","1882-01-20","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   29",",,r"
"RSM00022907","1882-01-21","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   18",",,r"
"RSM00022907","1882-01-22","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   10",",,r"
"RSM00022907","1882-01-23","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   17",",,r"
"RSM00022907","1882-01-24","60.08","26.97","6.0","GOGLAND, RS","    2",",,r",,,,,"    5",",,r"
"RSM00022907","1882-01-25","60.08","26.97","6.0","GOGLAND, RS","    8",",,r",,,,,"    8",",,r"
"RSM00022907","1882-01-26","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   39",",,r"
"RSM00022907","1882-01-27","60.08","26.97","6.0","GOGLAND, RS","    5",",,r",,,,,"   15",",,r"
"RSM00022907","1882-01-28","60.08","26.97","6.0","GOGLAND, RS","   28",",,r",,,,,"   15",",,r"
"RSM00022907","1882-01-29","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"    3",",,r"
"RSM00022907","1882-01-30","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"  -48",",,r"
"RSM00022907","1882-01-31","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"  -50",",,r"
"RSM00022907","1882-02-01","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   -7",",,r"
"RSM00022907","1882-02-02","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   -7",",,r"
"RSM00022907","1882-02-03","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"    4",",,r"
"RSM00022907","1882-02-04","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   14",",,r"
"RSM00022907","1882-02-05","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"    6",",,r"
"RSM00022907","1882-02-06","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"  -25",",,r"
"RSM00022907","1882-02-07","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,," -119",",,r"
"RSM00022907","1882-02-08","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,," -113",",,r"
"RSM00022907","1882-02-09","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"  -15",",,r"
"RSM00022907","1882-02-10","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"    4",",,r"
"RSM00022907","1882-02-11","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   10",",,r"
"RSM00022907","1882-02-12","60.08","26.97","6.0","GOGLAND, RS","    6",",,r",,,,,"    3",",,r"
"RSM00022907","1882-02-13","60.08","26.97","6.0","GOGLAND, RS","   12",",,r",,,,,"   12",",,r"
"RSM00022907","1882-02-14","60.08","26.97","6.0","GOGLAND, RS","    2",",,r",,,,,"   24",",,r"
"RSM00022907","1882-02-15","60.08","26.97","6.0","GOGLAND, RS","   20",",,r",,,,,"    9",",,r"
"RSM00022907","1882-02-16","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r",,,,,"  -15",",,r"
"RSM00022907","1882-02-17","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"  -39",",,r"
"RSM00022907","1882-02-18","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"  -38",",,r"
"RSM00022907","1882-02-19","60.08","26.97","6.0","GOGLAND, RS","    8",",,r",,,,,"  -39",",,r"
"RSM00022907","1882-02-20","60.08","26.97","6.0","GOGLAND, RS","   12",",,r",,,,,"  -33",",,r"
"RSM00022907","1882-02-21","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"  -53",",,r"
"RSM00022907","1882-02-22","60.08","26.97","6.0","GOGLAND, RS","    8",",,r",,,,,"  -57",",,r"
"RSM00022907","1882-02-23","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r",,,,,"  -13",",,r"
"RSM00022907","1882-02-24","60.08","26.97","6.0","GOGLAND, RS","    8",",,r",,,,,"  -57",",,r"
"RSM00022907","1882-02-25","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"  -32",",,r"
"RSM00022907","1882-02-26","60.08","26.97","6.0","GOGLAND, RS","   42",",,r",,,,,"   26",",,r"
"RSM00022907","1882-02-27","60.08","26.97","6.0","GOGLAND, RS","   76",",,r",,,,,"   33",",,r"
"RSM00022907","1882-02-28","60.08","26.97","6.0","GOGLAND, RS","   18",",,r",,,,,"   29",",,r"
"RSM00022907","1882-03-01","60.08","26.97","6.0","GOGLAND, RS","   26",",,r",,,,,"  -47",",,r"
"RSM00022907","1882-03-02","60.08","26.97","6.0","GOGLAND, RS","    6",",,r",,,,,"  -63",",,r"
"RSM00022907","1882-03-03","60.08","26.97","6.0","GOGLAND, RS","   17",",,r",,,,,"  -58",",,r"
"RSM00022907","1882-03-04","60.08","26.97","6.0","GOGLAND, RS","    3",",,r",,,,,"  -66",",,r"
"RSM00022907","1882-03-05","60.08","26.97","6.0","GOGLAND, RS","   16",",,r",,,,,"  -19",",,r"
"RSM00022907","1882-03-06","60.08","26.97","6.0","GOGLAND, RS","   24",",,r",,,,,"   23",",,r"
"RSM00022907","1882-03-07","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"  -20",",,r"
"RSM00022907","1882-03-08","60.08","26.97","6.0","GOGLAND, RS","    2",",,r",,,,,"  -30",",,r"
"RSM00022907","1882-03-09","60.08","26.97","6.0","GOGLAND, RS","    3",",,r",,,,,"  -12",",,r"
"RSM00022907","1882-03-10","60.08","26.97","6.0","GOGLAND, RS","   37",",,r",,,,,"    8",",,r"
"RSM00022907","1882-03-11","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r",,,,,"   -5",",,r"
"RSM00022907","1882-03-12","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   -5",",,r"
"RSM00022907","1882-03-13","60.08","26.97","6.0","GOGLAND, RS","   14",",,r",,,,,"    8",",,r"
"RSM00022907","1882-03-14","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"    6",",,r"
"RSM00022907","1882-03-15","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   12",",,r"
"RSM00022907","1882-03-16","60.08","26.97","6.0","GOGLAND, RS","   24",",,r",,,,,"   14",",,r"
"RSM00022907","1882-03-17","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"  -27",",,r"
"RSM00022907","1882-03-18","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"  -46",",,r"
"RSM00022907","1882-03-19","60.08","26.97","6.0","GOGLAND, RS","   14",",,r",,,,,"  -37",",,r"
"RSM00022907","1882-03-20","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   11",",,r"
"RSM00022907","1882-03-21","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   59",",,r"
"RSM00022907","1882-03-22","60.08","26.97","6.0","GOGLAND, RS","   16",",,r",,,,,"   48",",,r"
"RSM00022907","1882-03-23","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   18",",,r"
"RSM00022907","1882-03-24","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   13",",,r"
"RSM00022907","1882-03-25","60.08","26.97","6.0","GOGLAND, RS","   14",",,r",,,,,"   17",",,r"
"RSM00022907","1882-03-26","60.08","26.97","6.0","GOGLAND, RS","   11",",,r",,,,,"   39",",,r"
"RSM00022907","1882-03-27","60.08","26.97","6.0","GOGLAND, RS","   25",",,r",,,,,"    7",",,r"
"RSM00022907","1882-03-28","60.08","26.97","6.0","GOGLAND, RS","   36",",,r",,,,,"   33",",,r"
"RSM00022907","1882-03-29","60.08","26.97","6.0","GOGLAND, RS","   52",",,r",,,,,"   18",",,r"
"RSM00022907","1882-03-30","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"    7",",,r"
"RSM00022907","1882-03-31","60.08","26.97","6.0","GOGLAND, RS","    6",",,r",,,,,"    7",",,r"
"RSM00022907","1882-04-01","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   10",",,r"
"RSM00022907","1882-04-02","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"    8",",,r"
"RSM00022907","1882-04-03","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"    9",",,r"
"RSM00022907","1882-04-04","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   -6",",,r"
"RSM00022907","1882-04-05","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   -6",",,r"
"RSM00022907","1882-04-06","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   17",",,r"
"RSM00022907","1882-04-07","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   22",",,r"
"RSM00022907","1882-04-08","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   32",",,r"
"RSM00022907","1882-04-09","60.08","26.97","6.0","GOGLAND, RS","    5",",,r",,,,,"   24",",,r"
"RSM00022907","1882-04-10","60.08","26.97","6.0","GOGLAND, RS","    0",",,r",,,,,"   21",",,r"
"RSM00022907","1882-04-11","60.08","26.97","6.0","GOGLAND, RS","    5",",,r",,,,,"  -18",",,r"
"RSM00022907","1882-04-12","60.08","26.97","6.0","GOGLAND, RS","    8",",,r",,,,,"  -16",",,r"
"RSM00022907","1882-04-13","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r",,,,,"   -7",",,r"
"RSM00022907","1882-04-14","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r",,,,,"   -3",",,r"
"RSM00022907","1882-04-15","60.08","26.97","6.0","GOGLAND, RS","   26",",,r",,,,,"   -1",",,r"
"RSM00022907","1882-04-16","60.08","26.97","6.0","GOGLAND, RS","   28",",,r",,,,,"   34",",,r"
"RSM00022907","1882-04-17","60.08","26.97","6.0","GOGLAND, RS","    0","T,,r",,,,,"    2",",,r"
